idg,pid,gender,variable,value
12,238.0,F,Fun,8.0
18,238.0,F,Fun,6.0
4,238.0,F,Fun,8.0
18,239.0,F,Fun,6.0
12,239.0,F,Fun,8.0
4,239.0,F,Fun,7.0
8,239.0,F,Fun,7.0
12,240.0,F,Fun,7.0
4,240.0,F,Fun,6.0
8,240.0,F,Fun,5.0
18,240.0,F,Fun,4.0
12,241.0,F,Fun,9.0
8,241.0,F,Fun,6.0
4,241.0,F,Fun,6.0
18,241.0,F,Fun,6.0
4,242.0,F,Fun,5.0
8,242.0,F,Fun,6.0
18,242.0,F,Fun,5.0
12,242.0,F,Fun,7.0
9,243.0,H,Fun,5.0
3,243.0,H,Fun,8.0
17,243.0,H,Fun,8.0
17,244.0,H,Fun,5.0
3,244.0,H,Fun,8.0
9,244.0,H,Fun,8.0
3,245.0,H,Fun,5.0
9,245.0,H,Fun,6.0
17,245.0,H,Fun,7.0
3,246.0,H,Fun,5.0
9,246.0,H,Fun,
17,246.0,H,Fun,7.0
3,247.0,H,Fun,7.0
17,247.0,H,Fun,6.0
9,247.0,H,Fun,6.0
9,248.0,H,Fun,7.0
17,248.0,H,Fun,6.0
3,248.0,H,Fun,8.0
3,249.0,H,Fun,9.0
9,249.0,H,Fun,9.0
17,249.0,H,Fun,9.0
17,250.0,H,Fun,8.0
9,250.0,H,Fun,9.0
3,250.0,H,Fun,9.0
17,251.0,H,Fun,8.0
3,251.0,H,Fun,8.0
9,251.0,H,Fun,4.0
34,252.0,F,Fun,7.0
32,252.0,F,Fun,1.0
24,252.0,F,Fun,1.0
16,252.0,F,Fun,1.0
10,252.0,F,Fun,1.0
8,252.0,F,Fun,5.0
4,252.0,F,Fun,6.0
2,252.0,F,Fun,6.0
2,253.0,F,Fun,6.0
4,253.0,F,Fun,7.0
8,253.0,F,Fun,6.0
32,253.0,F,Fun,5.0
16,253.0,F,Fun,4.0
34,253.0,F,Fun,7.0
24,253.0,F,Fun,7.0
10,253.0,F,Fun,8.0
32,254.0,F,Fun,6.0
24,254.0,F,Fun,3.0
10,254.0,F,Fun,7.0
2,254.0,F,Fun,2.0
8,254.0,F,Fun,5.0
34,254.0,F,Fun,8.0
16,254.0,F,Fun,3.0
4,254.0,F,Fun,3.0
10,255.0,F,Fun,6.0
24,255.0,F,Fun,6.0
8,255.0,F,Fun,6.0
32,255.0,F,Fun,6.0
34,255.0,F,Fun,7.0
4,255.0,F,Fun,6.0
2,255.0,F,Fun,6.0
16,255.0,F,Fun,6.0
8,256.0,F,Fun,7.0
16,256.0,F,Fun,6.0
2,256.0,F,Fun,5.0
4,256.0,F,Fun,5.0
32,256.0,F,Fun,6.0
34,256.0,F,Fun,7.0
10,256.0,F,Fun,6.0
24,256.0,F,Fun,7.0
34,257.0,F,Fun,9.0
8,257.0,F,Fun,6.0
32,257.0,F,Fun,6.0
16,257.0,F,Fun,5.0
10,257.0,F,Fun,6.0
4,257.0,F,Fun,7.0
2,257.0,F,Fun,6.0
24,257.0,F,Fun,8.0
24,258.0,F,Fun,9.0
32,258.0,F,Fun,4.0
34,258.0,F,Fun,10.0
4,258.0,F,Fun,2.0
2,258.0,F,Fun,4.0
10,258.0,F,Fun,5.0
16,258.0,F,Fun,7.0
8,258.0,F,Fun,6.0
16,259.0,F,Fun,5.0
4,259.0,F,Fun,5.0
32,259.0,F,Fun,6.0
24,259.0,F,Fun,8.0
2,259.0,F,Fun,6.0
10,259.0,F,Fun,10.0
34,259.0,F,Fun,7.0
8,259.0,F,Fun,8.0
32,260.0,F,Fun,7.0
34,260.0,F,Fun,9.0
10,260.0,F,Fun,10.0
16,260.0,F,Fun,8.0
2,260.0,F,Fun,5.0
4,260.0,F,Fun,8.0
24,260.0,F,Fun,8.0
8,260.0,F,Fun,7.0
2,261.0,F,Fun,6.0
8,261.0,F,Fun,8.0
24,261.0,F,Fun,5.0
10,261.0,F,Fun,8.0
34,261.0,F,Fun,9.0
4,261.0,F,Fun,6.0
32,261.0,F,Fun,8.0
16,261.0,F,Fun,7.0
2,262.0,F,Fun,9.0
8,262.0,F,Fun,8.0
4,262.0,F,Fun,7.0
10,262.0,F,Fun,7.0
24,262.0,F,Fun,6.0
32,262.0,F,Fun,8.0
34,262.0,F,Fun,8.0
16,262.0,F,Fun,7.0
24,263.0,F,Fun,6.0
8,263.0,F,Fun,7.0
4,263.0,F,Fun,7.0
2,263.0,F,Fun,9.0
32,263.0,F,Fun,7.0
34,263.0,F,Fun,10.0
10,263.0,F,Fun,8.0
16,263.0,F,Fun,9.0
4,264.0,F,Fun,8.0
16,264.0,F,Fun,7.0
34,264.0,F,Fun,8.0
32,264.0,F,Fun,7.0
2,264.0,F,Fun,5.0
8,264.0,F,Fun,6.0
10,264.0,F,Fun,7.0
24,264.0,F,Fun,6.0
4,265.0,F,Fun,4.0
2,265.0,F,Fun,4.0
32,265.0,F,Fun,6.0
34,265.0,F,Fun,6.0
16,265.0,F,Fun,5.0
10,265.0,F,Fun,5.0
8,265.0,F,Fun,4.0
24,265.0,F,Fun,4.0
24,266.0,F,Fun,8.0
8,266.0,F,Fun,5.0
2,266.0,F,Fun,4.0
34,266.0,F,Fun,7.0
32,266.0,F,Fun,7.0
4,266.0,F,Fun,4.0
10,266.0,F,Fun,4.0
16,266.0,F,Fun,3.0
10,267.0,F,Fun,5.0
34,267.0,F,Fun,6.0
16,267.0,F,Fun,4.0
8,267.0,F,Fun,6.0
32,267.0,F,Fun,6.0
4,267.0,F,Fun,5.0
24,267.0,F,Fun,6.0
2,267.0,F,Fun,5.0
34,268.0,F,Fun,6.0
32,268.0,F,Fun,7.0
24,268.0,F,Fun,6.0
2,268.0,F,Fun,8.0
10,268.0,F,Fun,6.0
4,268.0,F,Fun,8.0
16,268.0,F,Fun,7.0
8,268.0,F,Fun,7.0
16,269.0,F,Fun,8.0
8,269.0,F,Fun,6.0
32,269.0,F,Fun,7.0
4,269.0,F,Fun,7.0
10,269.0,F,Fun,6.0
2,269.0,F,Fun,6.0
24,269.0,F,Fun,7.0
34,269.0,F,Fun,7.0
10,270.0,F,Fun,6.0
8,270.0,F,Fun,7.0
24,270.0,F,Fun,6.0
2,270.0,F,Fun,4.0
4,270.0,F,Fun,5.0
34,270.0,F,Fun,4.0
32,270.0,F,Fun,6.0
16,270.0,F,Fun,7.0
10,271.0,F,Fun,5.0
24,271.0,F,Fun,3.0
34,271.0,F,Fun,7.0
2,271.0,F,Fun,5.0
4,271.0,F,Fun,5.0
8,271.0,F,Fun,4.0
16,271.0,F,Fun,4.0
32,271.0,F,Fun,6.0
8,272.0,F,Fun,7.0
32,272.0,F,Fun,7.0
24,272.0,F,Fun,5.0
34,272.0,F,Fun,6.0
10,272.0,F,Fun,7.0
4,272.0,F,Fun,8.0
16,272.0,F,Fun,1.0
2,272.0,F,Fun,6.0
25,273.0,H,Fun,5.0
37,273.0,H,Fun,5.0
33,273.0,H,Fun,6.0
33,274.0,H,Fun,8.0
37,274.0,H,Fun,4.0
25,274.0,H,Fun,8.0
25,275.0,H,Fun,7.0
33,275.0,H,Fun,7.0
37,275.0,H,Fun,6.0
25,276.0,H,Fun,8.0
33,276.0,H,Fun,8.0
37,276.0,H,Fun,7.0
37,277.0,H,Fun,7.0
25,277.0,H,Fun,7.0
33,277.0,H,Fun,8.0
37,278.0,H,Fun,7.0
33,278.0,H,Fun,7.0
25,278.0,H,Fun,5.0
33,279.0,H,Fun,8.0
37,279.0,H,Fun,8.0
25,279.0,H,Fun,7.0
25,280.0,H,Fun,8.0
37,280.0,H,Fun,8.0
33,280.0,H,Fun,7.0
33,281.0,H,Fun,8.0
25,281.0,H,Fun,3.0
37,281.0,H,Fun,6.0
25,282.0,H,Fun,7.0
33,282.0,H,Fun,9.0
37,282.0,H,Fun,9.0
37,283.0,H,Fun,5.0
33,283.0,H,Fun,10.0
25,283.0,H,Fun,10.0
33,284.0,H,Fun,6.0
25,284.0,H,Fun,4.0
37,284.0,H,Fun,6.0
37,285.0,H,Fun,6.0
33,285.0,H,Fun,8.5
25,285.0,H,Fun,7.0
37,286.0,H,Fun,8.0
33,286.0,H,Fun,
25,286.0,H,Fun,
37,287.0,H,Fun,7.0
33,287.0,H,Fun,9.0
25,287.0,H,Fun,8.0
37,288.0,H,Fun,6.0
33,288.0,H,Fun,5.0
25,288.0,H,Fun,3.0
33,289.0,H,Fun,6.0
37,289.0,H,Fun,5.0
25,289.0,H,Fun,5.0
33,290.0,H,Fun,8.0
25,290.0,H,Fun,5.0
37,290.0,H,Fun,5.0
25,291.0,H,Fun,6.0
33,291.0,H,Fun,9.0
37,291.0,H,Fun,7.0
37,292.0,H,Fun,4.0
25,292.0,H,Fun,7.0
33,292.0,H,Fun,7.0
25,293.0,H,Fun,6.0
33,293.0,H,Fun,6.0
37,293.0,H,Fun,5.0
12,294.0,F,Fun,7.0
17,294.0,F,Fun,9.0
17,295.0,F,Fun,9.0
12,295.0,F,Fun,9.0
12,296.0,F,Fun,8.0
17,296.0,F,Fun,9.0
12,297.0,F,Fun,7.0
17,297.0,F,Fun,8.0
12,298.0,F,Fun,8.0
17,298.0,F,Fun,9.0
17,299.0,F,Fun,10.0
12,299.0,F,Fun,8.0
17,300.0,F,Fun,10.0
12,300.0,F,Fun,10.0
12,301.0,F,Fun,8.0
17,301.0,F,Fun,7.0
12,302.0,F,Fun,
17,302.0,F,Fun,7.0
17,303.0,F,Fun,7.0
12,303.0,F,Fun,8.0
12,304.0,F,Fun,7.0
17,304.0,F,Fun,9.0
17,305.0,F,Fun,5.0
12,305.0,F,Fun,6.0
12,306.0,F,Fun,6.0
17,306.0,F,Fun,7.0
12,307.0,F,Fun,9.0
17,307.0,F,Fun,8.0
20,308.0,H,Fun,7.0
24,308.0,H,Fun,7.0
26,308.0,H,Fun,10.0
5,308.0,H,Fun,7.0
24,309.0,H,Fun,10.0
5,309.0,H,Fun,8.0
20,309.0,H,Fun,9.0
26,309.0,H,Fun,8.0
26,310.0,H,Fun,6.0
20,310.0,H,Fun,5.0
5,310.0,H,Fun,7.0
24,310.0,H,Fun,6.0
20,311.0,H,Fun,8.0
5,311.0,H,Fun,5.0
24,311.0,H,Fun,5.0
26,311.0,H,Fun,2.0
20,312.0,H,Fun,6.0
26,312.0,H,Fun,5.0
24,312.0,H,Fun,4.0
5,312.0,H,Fun,4.0
20,313.0,H,Fun,8.0
5,313.0,H,Fun,4.0
26,313.0,H,Fun,6.0
24,313.0,H,Fun,5.0
26,314.0,H,Fun,8.0
24,314.0,H,Fun,6.0
20,314.0,H,Fun,7.0
5,314.0,H,Fun,5.0
26,315.0,H,Fun,10.0
5,315.0,H,Fun,4.0
20,315.0,H,Fun,7.0
24,315.0,H,Fun,6.0
26,316.0,H,Fun,3.0
5,316.0,H,Fun,8.0
20,316.0,H,Fun,6.0
24,316.0,H,Fun,4.0
26,317.0,H,Fun,6.0
20,317.0,H,Fun,8.0
24,317.0,H,Fun,8.0
5,317.0,H,Fun,9.0
5,318.0,H,Fun,5.0
20,318.0,H,Fun,5.0
24,318.0,H,Fun,6.0
26,318.0,H,Fun,4.0
5,319.0,H,Fun,6.0
20,319.0,H,Fun,9.0
24,319.0,H,Fun,5.0
26,319.0,H,Fun,6.0
5,320.0,H,Fun,5.0
26,320.0,H,Fun,4.0
24,320.0,H,Fun,5.0
20,320.0,H,Fun,5.0
24,321.0,H,Fun,6.0
20,321.0,H,Fun,6.0
26,321.0,H,Fun,7.0
5,321.0,H,Fun,6.0
2,322.0,F,Fun,8.0
2,323.0,F,Fun,8.0
2,324.0,F,Fun,6.0
2,325.0,F,Fun,7.0
2,326.0,F,Fun,10.0
2,327.0,F,Fun,8.0
2,328.0,F,Fun,10.0
2,329.0,F,Fun,5.0
2,330.0,F,Fun,4.0
2,331.0,F,Fun,5.0
3,332.0,H,Fun,7.0
3,333.0,H,Fun,7.0
3,334.0,H,Fun,6.0
3,335.0,H,Fun,6.0
3,336.0,H,Fun,3.0
3,337.0,H,Fun,7.0
3,338.0,H,Fun,6.0
3,339.0,H,Fun,6.0
3,340.0,H,Fun,4.0
18,341.0,F,Fun,
32,341.0,F,Fun,7.0
18,342.0,F,Fun,6.0
32,342.0,F,Fun,7.0
18,343.0,F,Fun,7.0
32,343.0,F,Fun,6.0
18,344.0,F,Fun,9.0
32,344.0,F,Fun,9.0
32,345.0,F,Fun,8.0
18,345.0,F,Fun,10.0
18,346.0,F,Fun,10.0
32,346.0,F,Fun,
18,347.0,F,Fun,10.0
32,347.0,F,Fun,6.0
32,348.0,F,Fun,5.0
18,348.0,F,Fun,10.0
32,349.0,F,Fun,2.0
18,349.0,F,Fun,
32,350.0,F,Fun,7.0
18,350.0,F,Fun,4.0
18,351.0,F,Fun,7.0
32,351.0,F,Fun,7.0
32,352.0,F,Fun,8.0
18,352.0,F,Fun,9.0
18,353.0,F,Fun,7.0
32,353.0,F,Fun,6.0
32,354.0,F,Fun,3.0
18,354.0,F,Fun,10.0
32,355.0,F,Fun,9.0
18,355.0,F,Fun,
32,356.0,F,Fun,7.0
18,356.0,F,Fun,
18,357.0,F,Fun,
32,357.0,F,Fun,7.0
32,358.0,F,Fun,10.0
18,358.0,F,Fun,8.0
18,359.0,F,Fun,6.0
32,359.0,F,Fun,
32,360.0,F,Fun,5.0
18,360.0,F,Fun,7.0
17,361.0,H,Fun,10.0
33,361.0,H,Fun,5.0
38,361.0,H,Fun,8.0
37,361.0,H,Fun,7.0
37,362.0,H,Fun,7.0
33,362.0,H,Fun,7.0
17,362.0,H,Fun,9.0
38,362.0,H,Fun,7.0
33,363.0,H,Fun,7.0
38,363.0,H,Fun,5.0
37,363.0,H,Fun,6.0
17,363.0,H,Fun,8.0
33,364.0,H,Fun,9.0
17,364.0,H,Fun,8.0
37,364.0,H,Fun,8.0
38,364.0,H,Fun,6.0
17,365.0,H,Fun,5.0
37,365.0,H,Fun,
33,365.0,H,Fun,9.0
38,365.0,H,Fun,5.0
17,366.0,H,Fun,9.0
38,366.0,H,Fun,6.0
33,366.0,H,Fun,8.0
37,366.0,H,Fun,8.0
37,367.0,H,Fun,6.0
17,367.0,H,Fun,7.0
38,367.0,H,Fun,5.0
33,367.0,H,Fun,6.0
38,368.0,H,Fun,8.0
17,368.0,H,Fun,8.0
33,368.0,H,Fun,8.0
37,368.0,H,Fun,
38,369.0,H,Fun,8.0
37,369.0,H,Fun,8.0
33,369.0,H,Fun,
17,369.0,H,Fun,
33,370.0,H,Fun,6.0
37,370.0,H,Fun,4.0
17,370.0,H,Fun,6.0
38,370.0,H,Fun,
37,371.0,H,Fun,1.0
38,371.0,H,Fun,2.0
33,371.0,H,Fun,4.0
17,371.0,H,Fun,7.0
17,372.0,H,Fun,9.0
33,372.0,H,Fun,7.0
37,372.0,H,Fun,1.0
38,372.0,H,Fun,
37,373.0,H,Fun,6.0
17,373.0,H,Fun,10.0
38,373.0,H,Fun,
33,373.0,H,Fun,9.0
38,374.0,H,Fun,5.0
33,374.0,H,Fun,6.0
37,374.0,H,Fun,5.0
17,374.0,H,Fun,6.0
33,375.0,H,Fun,7.0
38,375.0,H,Fun,7.0
17,375.0,H,Fun,8.0
37,375.0,H,Fun,1.0
17,376.0,H,Fun,7.0
33,376.0,H,Fun,8.0
37,376.0,H,Fun,8.0
38,376.0,H,Fun,5.0
33,377.0,H,Fun,7.0
37,377.0,H,Fun,4.0
17,377.0,H,Fun,8.0
38,377.0,H,Fun,8.0
17,378.0,H,Fun,6.0
38,378.0,H,Fun,4.0
37,378.0,H,Fun,5.0
33,378.0,H,Fun,5.0
16,379.0,F,Fun,6.0
2,379.0,F,Fun,7.0
16,380.0,F,Fun,7.0
2,380.0,F,Fun,5.0
16,381.0,F,Fun,6.0
2,381.0,F,Fun,4.0
16,382.0,F,Fun,6.0
2,382.0,F,Fun,5.0
2,383.0,F,Fun,7.0
16,383.0,F,Fun,7.0
2,384.0,F,Fun,4.0
16,384.0,F,Fun,10.0
16,385.0,F,Fun,8.0
2,385.0,F,Fun,7.0
2,386.0,F,Fun,7.0
16,386.0,F,Fun,7.0
2,387.0,F,Fun,7.0
16,387.0,F,Fun,8.0
16,388.0,F,Fun,6.0
2,388.0,F,Fun,6.0
2,389.0,F,Fun,2.0
16,389.0,F,Fun,8.0
16,390.0,F,Fun,6.0
2,390.0,F,Fun,6.0
16,391.0,F,Fun,6.0
2,391.0,F,Fun,3.0
16,392.0,F,Fun,8.0
2,392.0,F,Fun,2.0
2,393.0,F,Fun,8.0
16,393.0,F,Fun,6.0
2,394.0,F,Fun,7.0
16,394.0,F,Fun,7.0
2,395.0,F,Fun,6.0
16,395.0,F,Fun,6.0
2,396.0,F,Fun,6.0
16,396.0,F,Fun,6.0
15,397.0,H,Fun,9.0
9,397.0,H,Fun,7.0
25,397.0,H,Fun,9.0
15,398.0,H,Fun,4.0
9,398.0,H,Fun,9.0
25,398.0,H,Fun,4.0
9,399.0,H,Fun,
15,399.0,H,Fun,8.0
25,399.0,H,Fun,7.0
9,400.0,H,Fun,7.0
15,400.0,H,Fun,6.0
25,400.0,H,Fun,
25,401.0,H,Fun,4.0
9,401.0,H,Fun,5.0
15,401.0,H,Fun,5.0
9,402.0,H,Fun,7.0
25,402.0,H,Fun,6.0
15,402.0,H,Fun,4.0
25,403.0,H,Fun,
15,403.0,H,Fun,7.0
9,403.0,H,Fun,6.0
9,404.0,H,Fun,5.0
25,404.0,H,Fun,7.0
15,404.0,H,Fun,5.0
25,405.0,H,Fun,10.0
15,405.0,H,Fun,9.0
9,405.0,H,Fun,9.0
9,406.0,H,Fun,8.0
15,406.0,H,Fun,10.0
25,406.0,H,Fun,8.0
15,407.0,H,Fun,7.0
25,407.0,H,Fun,6.0
9,407.0,H,Fun,7.0
25,408.0,H,Fun,8.0
9,408.0,H,Fun,6.0
15,408.0,H,Fun,8.0
15,409.0,H,Fun,6.0
25,409.0,H,Fun,7.0
9,409.0,H,Fun,5.0
15,410.0,H,Fun,3.0
25,410.0,H,Fun,4.0
9,410.0,H,Fun,5.0
9,411.0,H,Fun,6.0
25,411.0,H,Fun,6.0
15,411.0,H,Fun,7.0
25,412.0,H,Fun,9.0
9,412.0,H,Fun,8.0
15,412.0,H,Fun,9.0
15,413.0,H,Fun,7.0
9,413.0,H,Fun,6.0
25,413.0,H,Fun,7.0
25,414.0,H,Fun,6.0
9,414.0,H,Fun,9.0
15,414.0,H,Fun,10.0
9,415.0,H,Fun,5.0
15,415.0,H,Fun,5.0
25,415.0,H,Fun,5.0
1,422.0,H,Fun,8.0
9,422.0,H,Fun,9.0
9,423.0,H,Fun,7.0
1,423.0,H,Fun,7.0
9,424.0,H,Fun,8.0
1,424.0,H,Fun,8.0
1,425.0,H,Fun,8.0
9,425.0,H,Fun,6.0
9,426.0,H,Fun,9.0
1,426.0,H,Fun,8.0
9,427.0,H,Fun,7.0
1,427.0,H,Fun,6.0
9,428.0,H,Fun,7.0
1,428.0,H,Fun,7.0
1,429.0,H,Fun,9.0
9,429.0,H,Fun,9.0
21,430.0,F,Fun,6.0
18,430.0,F,Fun,9.0
12,430.0,F,Fun,6.0
12,431.0,F,Fun,3.0
18,431.0,F,Fun,9.0
21,431.0,F,Fun,8.0
12,432.0,F,Fun,7.0
21,432.0,F,Fun,9.0
18,432.0,F,Fun,7.0
12,433.0,F,Fun,6.0
18,433.0,F,Fun,5.0
21,433.0,F,Fun,4.0
18,434.0,F,Fun,5.0
12,434.0,F,Fun,7.0
21,434.0,F,Fun,7.0
18,435.0,F,Fun,10.0
21,435.0,F,Fun,9.0
12,435.0,F,Fun,7.0
12,436.0,F,Fun,9.0
18,436.0,F,Fun,10.0
21,436.0,F,Fun,8.0
21,437.0,F,Fun,7.0
12,437.0,F,Fun,9.0
18,437.0,F,Fun,10.0
12,438.0,F,Fun,9.0
18,438.0,F,Fun,5.0
21,438.0,F,Fun,7.0
18,439.0,F,Fun,9.0
12,439.0,F,Fun,6.0
21,439.0,F,Fun,5.0
17,440.0,H,Fun,8.0
9,440.0,H,Fun,6.0
19,440.0,H,Fun,5.0
9,441.0,H,Fun,7.0
17,441.0,H,Fun,9.0
19,441.0,H,Fun,6.0
17,442.0,H,Fun,4.0
19,442.0,H,Fun,5.0
9,442.0,H,Fun,4.0
9,443.0,H,Fun,6.0
17,443.0,H,Fun,8.0
19,443.0,H,Fun,3.0
9,444.0,H,Fun,7.0
19,444.0,H,Fun,9.0
17,444.0,H,Fun,8.0
19,445.0,H,Fun,7.0
9,445.0,H,Fun,4.0
17,445.0,H,Fun,6.0
19,446.0,H,Fun,6.0
17,446.0,H,Fun,8.0
9,446.0,H,Fun,8.0
17,447.0,H,Fun,5.0
19,447.0,H,Fun,5.0
9,447.0,H,Fun,8.0
19,448.0,H,Fun,8.0
9,448.0,H,Fun,7.0
17,448.0,H,Fun,6.0
19,449.0,H,Fun,7.0
17,449.0,H,Fun,8.0
9,449.0,H,Fun,8.0
9,450.0,H,Fun,8.0
17,450.0,H,Fun,7.0
19,450.0,H,Fun,7.0
9,451.0,H,Fun,4.0
19,451.0,H,Fun,6.0
17,451.0,H,Fun,6.0
17,452.0,H,Fun,6.0
9,452.0,H,Fun,7.0
19,452.0,H,Fun,6.0
17,453.0,H,Fun,4.0
19,453.0,H,Fun,4.0
9,453.0,H,Fun,5.0
24,466.0,F,Fun,5.0
24,467.0,F,Fun,9.0
24,468.0,F,Fun,8.0
24,469.0,F,Fun,9.0
24,470.0,F,Fun,5.0
24,471.0,F,Fun,6.0
24,472.0,F,Fun,10.0
24,473.0,F,Fun,8.0
24,474.0,F,Fun,9.0
24,475.0,F,Fun,5.0
24,476.0,F,Fun,7.0
24,477.0,F,Fun,8.0
24,478.0,F,Fun,9.0
24,479.0,F,Fun,4.0
24,480.0,F,Fun,9.0
7,481.0,H,Fun,7.0
5,481.0,H,Fun,7.0
5,482.0,H,Fun,8.0
7,482.0,H,Fun,5.0
7,483.0,H,Fun,10.0
5,483.0,H,Fun,10.0
5,484.0,H,Fun,8.0
7,484.0,H,Fun,8.0
5,485.0,H,Fun,10.0
7,485.0,H,Fun,9.0
5,486.0,H,Fun,8.0
7,486.0,H,Fun,8.0
7,487.0,H,Fun,5.0
5,487.0,H,Fun,6.0
7,488.0,H,Fun,5.0
5,488.0,H,Fun,8.0
5,489.0,H,Fun,7.0
7,489.0,H,Fun,8.0
7,490.0,H,Fun,6.0
5,490.0,H,Fun,6.0
5,491.0,H,Fun,7.0
7,491.0,H,Fun,6.0
7,492.0,H,Fun,10.0
5,492.0,H,Fun,10.0
7,493.0,H,Fun,9.0
5,493.0,H,Fun,9.0
5,494.0,H,Fun,8.0
7,494.0,H,Fun,8.0
5,495.0,H,Fun,5.0
7,495.0,H,Fun,5.0
30,509.0,F,Fun,5.0
32,509.0,F,Fun,7.0
14,509.0,F,Fun,6.0
32,510.0,F,Fun,8.0
14,510.0,F,Fun,
30,510.0,F,Fun,
32,511.0,F,Fun,7.0
14,511.0,F,Fun,5.0
30,511.0,F,Fun,
14,512.0,F,Fun,6.0
32,512.0,F,Fun,8.0
30,512.0,F,Fun,8.0
30,513.0,F,Fun,5.0
14,513.0,F,Fun,7.0
32,513.0,F,Fun,7.0
14,514.0,F,Fun,6.0
32,514.0,F,Fun,8.0
30,514.0,F,Fun,
30,515.0,F,Fun,
32,515.0,F,Fun,8.0
14,515.0,F,Fun,8.0
30,516.0,F,Fun,
32,516.0,F,Fun,7.0
14,516.0,F,Fun,7.0
14,517.0,F,Fun,5.0
32,517.0,F,Fun,7.0
30,517.0,F,Fun,4.0
14,518.0,F,Fun,5.0
30,518.0,F,Fun,6.0
32,518.0,F,Fun,7.0
14,519.0,F,Fun,
32,519.0,F,Fun,5.0
30,519.0,F,Fun,6.0
32,520.0,F,Fun,
14,520.0,F,Fun,8.0
30,520.0,F,Fun,7.0
14,521.0,F,Fun,8.0
30,521.0,F,Fun,8.0
32,521.0,F,Fun,9.0
14,522.0,F,Fun,9.0
32,522.0,F,Fun,9.0
30,522.0,F,Fun,8.0
14,523.0,F,Fun,4.0
32,523.0,F,Fun,6.0
30,523.0,F,Fun,5.0
30,524.0,F,Fun,
32,524.0,F,Fun,8.0
14,524.0,F,Fun,7.0
30,525.0,F,Fun,
32,525.0,F,Fun,9.0
14,525.0,F,Fun,8.0
30,526.0,F,Fun,
32,526.0,F,Fun,5.0
14,526.0,F,Fun,8.0
30,527.0,F,Fun,
14,527.0,F,Fun,6.0
32,527.0,F,Fun,8.0
14,528.0,F,Fun,4.0
30,528.0,F,Fun,4.0
32,528.0,F,Fun,3.0
14,529.0,F,Fun,5.0
30,529.0,F,Fun,5.0
32,529.0,F,Fun,5.0
30,530.0,F,Fun,8.0
14,530.0,F,Fun,8.0
32,530.0,F,Fun,7.0
31,531.0,H,Fun,10.0
3,531.0,H,Fun,5.0
35,531.0,H,Fun,10.0
25,531.0,H,Fun,5.0
31,532.0,H,Fun,8.0
35,532.0,H,Fun,7.0
3,532.0,H,Fun,7.0
25,532.0,H,Fun,6.0
35,533.0,H,Fun,7.0
3,533.0,H,Fun,9.0
31,533.0,H,Fun,8.0
25,533.0,H,Fun,6.0
31,534.0,H,Fun,9.0
3,534.0,H,Fun,9.0
35,534.0,H,Fun,8.0
25,534.0,H,Fun,9.0
3,535.0,H,Fun,8.0
25,535.0,H,Fun,5.0
31,535.0,H,Fun,7.0
35,535.0,H,Fun,7.0
25,536.0,H,Fun,7.0
31,536.0,H,Fun,9.0
3,536.0,H,Fun,9.0
35,536.0,H,Fun,5.0
3,537.0,H,Fun,
31,537.0,H,Fun,9.0
25,537.0,H,Fun,8.0
35,537.0,H,Fun,8.0
31,538.0,H,Fun,7.0
3,538.0,H,Fun,8.0
25,538.0,H,Fun,6.0
35,538.0,H,Fun,6.0
31,539.0,H,Fun,9.0
35,539.0,H,Fun,9.0
3,539.0,H,Fun,5.0
25,539.0,H,Fun,6.0
3,540.0,H,Fun,9.0
25,540.0,H,Fun,7.0
35,540.0,H,Fun,6.0
31,540.0,H,Fun,8.0
25,541.0,H,Fun,9.0
31,541.0,H,Fun,8.0
3,541.0,H,Fun,5.0
35,541.0,H,Fun,5.0
31,542.0,H,Fun,6.0
3,542.0,H,Fun,7.0
25,542.0,H,Fun,7.0
35,542.0,H,Fun,6.0
25,543.0,H,Fun,7.0
31,543.0,H,Fun,7.0
35,543.0,H,Fun,7.0
3,543.0,H,Fun,8.0
25,544.0,H,Fun,7.0
31,544.0,H,Fun,7.0
3,544.0,H,Fun,6.0
35,544.0,H,Fun,4.0
35,545.0,H,Fun,
3,545.0,H,Fun,
31,545.0,H,Fun,
25,545.0,H,Fun,7.0
31,546.0,H,Fun,7.0
3,546.0,H,Fun,8.0
25,546.0,H,Fun,3.0
35,546.0,H,Fun,3.0
25,547.0,H,Fun,5.0
35,547.0,H,Fun,6.0
31,547.0,H,Fun,8.0
3,547.0,H,Fun,6.0
25,548.0,H,Fun,7.0
31,548.0,H,Fun,8.0
3,548.0,H,Fun,6.0
35,548.0,H,Fun,6.0
25,549.0,H,Fun,7.0
3,549.0,H,Fun,9.0
31,549.0,H,Fun,7.0
35,549.0,H,Fun,8.0
35,550.0,H,Fun,6.0
31,550.0,H,Fun,6.0
25,550.0,H,Fun,6.0
3,550.0,H,Fun,4.0
35,551.0,H,Fun,7.0
31,551.0,H,Fun,6.0
25,551.0,H,Fun,6.0
3,551.0,H,Fun,7.0
35,552.0,H,Fun,5.0
31,552.0,H,Fun,8.0
25,552.0,H,Fun,4.0
3,552.0,H,Fun,9.0
2,,F,Fun,
10,,F,Fun,
8,56.0,F,Ambitious,8.0
8,57.0,F,Ambitious,9.0
8,58.0,F,Ambitious,7.0
8,59.0,F,Ambitious,6.0
8,60.0,F,Ambitious,
8,61.0,F,Ambitious,8.0
8,62.0,F,Ambitious,8.0
